,pluno,mybndno,type5,type4,type3,type2,0,1,2,3,4,5
21369,27000581,7264,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,308.0
21368,27000581,7265,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,252.0
21400,27000581,7389,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,644.0
21394,27000581,7416,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,494.0
21395,27000581,7417,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,414.0
21396,27000581,7419,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,410.0
21393,27000581,7450,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,176.0
21399,27000581,7452,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,456.0
21392,27000581,7453,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,296.0
21398,27000581,7454,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,258.0
21397,27000581,7455,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,210.0
21389,27000581,7532,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,240.0
21390,27000581,7533,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,534.0
21387,27000581,7642,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,208.0
21386,27000581,7644,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,280.0
21385,27000581,7646,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,134.0
21489,27000581,7814,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,208.0
21482,27000581,7836,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,358.0
21483,27000581,7843,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,284.0
21484,27000581,7846,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,118.0
21488,27000581,7955,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,316.0
21515,27000581,8082,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,302.0
21516,27000581,8085,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,520.0
21514,27000581,8087,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,324.0
21521,27000581,8240,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,164.0
21362,27000582,106,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21352,27000582,265,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21354,27000582,267,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21353,27000582,268,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21355,27000582,369,27000,2700,270,27,0.25,0.0,0.0,0.0,0.0,0.0
21356,27000582,371,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21315,27000582,966,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21314,27000582,967,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21317,27000582,1189,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21364,27000582,1290,27000,2700,270,27,1.0,0.0,0.0,0.0,0.0,0.0
21365,27000582,1291,27000,2700,270,27,1.875,0.0,0.0,0.0,0.0,0.0
21367,27000582,1415,27000,2700,270,27,1.25,0.0,0.0,0.0,0.0,0.0
21374,27000582,1440,27000,2700,270,27,1.25,0.0,0.0,0.0,0.0,0.0
21373,27000582,1477,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21371,27000582,1505,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21372,27000582,1517,27000,2700,270,27,0.0,0.25,0.0,0.0,0.0,0.0
21375,27000582,1777,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21464,27000582,1804,27000,2700,270,27,0.0,1.0,0.0,0.0,0.0,0.0
21465,27000582,1805,27000,2700,270,27,0.0,1.0,0.0,0.0,0.0,0.0
21466,27000582,1810,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21479,27000582,1812,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21468,27000582,1833,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21471,27000582,1852,27000,2700,270,27,0.0,1.5,0.0,0.0,0.0,0.0
21474,27000582,1880,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21453,27000582,1882,27000,2700,270,27,0.0,1.0,0.0,0.0,0.0,0.0
21458,27000582,1901,27000,2700,270,27,0.0,1.0,0.0,0.0,0.0,0.0
21457,27000582,1902,27000,2700,270,27,0.0,1.0,0.0,0.0,0.0,0.0
21450,27000582,1903,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21454,27000582,1946,27000,2700,270,27,0.0,0.5,0.0,0.0,0.0,0.0
21477,27000582,2084,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21451,27000582,2117,27000,2700,270,27,0.0,0.25,0.0,0.0,0.0,0.0
21459,27000582,2163,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21456,27000582,2187,27000,2700,270,27,0.0,0.25,0.0,0.0,0.0,0.0
21478,27000582,2194,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21462,27000582,2210,27000,2700,270,27,0.0,0.5,0.0,0.0,0.0,0.0
21467,27000582,2213,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21460,27000582,2270,27000,2700,270,27,0.0,4.375,0.0,0.0,0.0,0.0
21476,27000582,2298,27000,2700,270,27,0.0,0.25,0.0,0.0,0.0,0.0
21475,27000582,2299,27000,2700,270,27,0.0,0.375,0.0,0.0,0.0,0.0
21452,27000582,2305,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21461,27000582,2317,27000,2700,270,27,0.0,1.0,0.0,0.0,0.0,0.0
21455,27000582,2318,27000,2700,270,27,0.0,3.125,0.0,0.0,0.0,0.0
21441,27000582,2398,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21429,27000582,2584,27000,2700,270,27,0.0,1.875,0.0,0.0,0.0,0.0
21426,27000582,2588,27000,2700,270,27,0.0,0.75,0.0,0.0,0.0,0.0
21421,27000582,2664,27000,2700,270,27,0.0,1.0,0.0,0.0,0.0,0.0
21422,27000582,2665,27000,2700,270,27,0.0,0.75,0.0,0.0,0.0,0.0
21430,27000582,2834,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21431,27000582,2835,27000,2700,270,27,0.0,1.875,0.0,0.0,0.0,0.0
21418,27000582,2836,27000,2700,270,27,0.0,1.25,0.0,0.0,0.0,0.0
21424,27000582,2922,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21425,27000582,2966,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21383,27000582,3180,27000,2700,270,27,0.0,0.0,0.75,0.0,0.0,0.0
21381,27000582,3214,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21413,27000582,3227,27000,2700,270,27,0.0,0.0,1.5,0.0,0.0,0.0
21404,27000582,3274,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21408,27000582,3299,27000,2700,270,27,0.0,0.0,1.125,0.0,0.0,0.0
21382,27000582,3349,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21380,27000582,3357,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21414,27000582,3409,27000,2700,270,27,0.0,0.0,0.25,0.0,0.0,0.0
21416,27000582,3421,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21401,27000582,3426,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21407,27000582,3449,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21411,27000582,3467,27000,2700,270,27,0.0,0.0,0.375,0.0,0.0,0.0
21409,27000582,3482,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21410,27000582,3483,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21406,27000582,3525,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21405,27000582,3544,27000,2700,270,27,0.0,0.0,1.875,0.0,0.0,0.0
21423,27000582,3551,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21417,27000582,3736,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21412,27000582,3743,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21440,27000582,3816,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21439,27000582,3895,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21419,27000582,3898,27000,2700,270,27,0.0,0.0,1.0,0.0,0.0,0.0
21420,27000582,3899,27000,2700,270,27,0.0,0.0,1.5,0.0,0.0,0.0
21415,27000582,3932,27000,2700,270,27,0.0,0.0,0.25,0.0,0.0,0.0
21378,27000582,4026,27000,2700,270,27,0.0,0.0,1.5,0.0,0.0,0.0
21377,27000582,4037,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21376,27000582,4055,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21388,27000582,4077,27000,2700,270,27,0.0,0.0,0.875,0.0,0.0,0.0
21379,27000582,4086,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21546,27000582,4236,27000,2700,270,27,0.0,0.0,1.25,0.0,0.0,0.0
21500,27000582,4387,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21512,27000582,4403,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21499,27000582,4444,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21498,27000582,4445,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21481,27000582,4519,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21486,27000582,4587,27000,2700,270,27,0.0,0.0,0.0,1.5,0.0,0.0
21487,27000582,4588,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21480,27000582,4589,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21469,27000582,4708,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21470,27000582,4723,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21551,27000582,4828,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21552,27000582,4835,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21557,27000582,4882,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21553,27000582,4912,27000,2700,270,27,0.0,0.0,0.0,2.5,0.0,0.0
21564,27000582,4917,27000,2700,270,27,0.0,0.0,0.0,0.75,0.0,0.0
21548,27000582,5067,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21544,27000582,5112,27000,2700,270,27,0.0,0.0,0.0,0.25,0.0,0.0
21547,27000582,5154,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21550,27000582,5181,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21554,27000582,5233,27000,2700,270,27,0.0,0.0,0.0,0.75,0.0,0.0
21555,27000582,5234,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21556,27000582,5235,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21549,27000582,5309,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21566,27000582,5343,27000,2700,270,27,0.0,0.0,0.0,1.5,0.0,0.0
21561,27000582,5414,27000,2700,270,27,0.0,0.0,0.0,3.75,0.0,0.0
21562,27000582,5439,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21565,27000582,5472,27000,2700,270,27,0.0,0.0,0.0,1.5,0.0,0.0
21559,27000582,5508,27000,2700,270,27,0.0,0.0,0.0,0.75,0.0,0.0
21567,27000582,5525,27000,2700,270,27,0.0,0.0,0.0,0.125,0.0,0.0
21292,27000582,5632,27000,2700,270,27,0.0,0.0,0.0,0.125,0.0,0.0
21293,27000582,5637,27000,2700,270,27,0.0,0.0,0.0,0.125,0.0,0.0
21291,27000582,5646,27000,2700,270,27,0.0,0.0,0.0,0.125,0.0,0.0
21294,27000582,5648,27000,2700,270,27,0.0,0.0,0.0,0.25,0.0,0.0
21295,27000582,5651,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21299,27000582,5678,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21297,27000582,5682,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21284,27000582,5702,27000,2700,270,27,0.0,0.0,0.0,1.5,0.0,0.0
21282,27000582,5709,27000,2700,270,27,0.0,0.0,0.0,0.75,0.0,0.0
21280,27000582,5725,27000,2700,270,27,0.0,0.0,0.0,4.5,0.0,0.0
21279,27000582,5726,27000,2700,270,27,0.0,0.0,0.0,4.5,0.0,0.0
21285,27000582,5729,27000,2700,270,27,0.0,0.0,0.0,1.0,0.0,0.0
21281,27000582,5734,27000,2700,270,27,0.0,0.0,0.0,1.25,0.0,0.0
21298,27000582,5754,27000,2700,270,27,0.0,0.0,0.0,0.0,4.25,0.0
21296,27000582,5809,27000,2700,270,27,0.0,0.0,0.0,0.0,1.25,0.0
21283,27000582,5888,27000,2700,270,27,0.0,0.0,0.0,0.0,0.25,0.0
21563,27000582,6018,27000,2700,270,27,0.0,0.0,0.0,0.0,1.0,0.0
21568,27000582,6049,27000,2700,270,27,0.0,0.0,0.0,0.0,1.875,0.0
21558,27000582,6138,27000,2700,270,27,0.0,0.0,0.0,0.0,1.0,0.0
21290,27000582,6196,27000,2700,270,27,0.0,0.0,0.0,0.0,2.75,0.0
21278,27000582,6211,27000,2700,270,27,0.0,0.0,0.0,0.0,0.125,0.0
21286,27000582,6304,27000,2700,270,27,0.0,0.0,0.0,0.0,1.0,0.0
21277,27000582,6307,27000,2700,270,27,0.0,0.0,0.0,0.0,1.0,0.0
21288,27000582,6335,27000,2700,270,27,0.0,0.0,0.0,0.0,1.875,0.0
21300,27000582,6356,27000,2700,270,27,0.0,0.0,0.0,0.0,1.25,0.0
21302,27000582,6361,27000,2700,270,27,0.0,0.0,0.0,0.0,1.0,0.0
21311,27000582,6384,27000,2700,270,27,0.0,0.0,0.0,0.0,1.875,0.0
21308,27000582,6419,27000,2700,270,27,0.0,0.0,0.0,0.0,2.0,0.0
21304,27000582,6462,27000,2700,270,27,0.0,0.0,0.0,0.0,1.5,0.0
21306,27000582,6525,27000,2700,270,27,0.0,0.0,0.0,0.0,1.25,0.0
21307,27000582,6562,27000,2700,270,27,0.0,0.0,0.0,0.0,1.0,0.0
21305,27000582,6602,27000,2700,270,27,0.0,0.0,0.0,0.0,1.25,0.0
21209,27000582,6645,27000,2700,270,27,0.0,0.0,0.0,0.0,0.25,0.0
21327,27000582,6729,27000,2700,270,27,0.0,0.0,0.0,0.0,1.25,0.0
21180,27000582,6783,27000,2700,270,27,0.0,0.0,0.0,0.0,1.25,0.0
21179,27000582,6786,27000,2700,270,27,0.0,0.0,0.0,0.0,1.5,0.0
21287,27000582,6888,27000,2700,270,27,0.0,0.0,0.0,0.0,1.25,0.0
21275,27000582,6943,27000,2700,270,27,0.0,0.0,0.0,0.0,1.0,0.0
21183,27000582,7031,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,2.5
21191,27000582,7111,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21212,27000582,7191,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21211,27000582,7221,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.25
21205,27000582,7245,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,3.75
21220,27000582,7254,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21190,27000582,7283,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21182,27000582,7290,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.875
21181,27000582,7291,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.875
21148,27000582,7369,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21151,27000582,7395,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21150,27000582,7418,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.5
21149,27000582,7436,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21171,27000582,7534,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.875
21160,27000582,7576,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21175,27000582,7604,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21152,27000582,7698,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.5
21153,27000582,7699,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.5
21325,27000582,7758,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21326,27000582,7759,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21322,27000582,7849,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.875
21321,27000582,7874,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21320,27000582,7878,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21319,27000582,7879,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.5
21350,27000582,7882,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21336,27000582,7905,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,4.0
21335,27000582,7906,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.125
21346,27000582,7983,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21330,27000582,7986,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.875
21349,27000582,8059,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.875
21360,27000582,8110,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21363,27000582,8166,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21357,27000582,8170,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
21358,27000582,8206,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.25
21361,27000582,8239,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.875
21359,27000582,8250,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,1.0
22444,27000583,1604,27000,2700,270,27,0.0,1.143,0.0,0.0,0.0,0.0
22438,27000583,1748,27000,2700,270,27,0.0,1.143,0.0,0.0,0.0,0.0
22442,27000583,1765,27000,2700,270,27,0.0,1.143,0.0,0.0,0.0,0.0
22434,27000583,2212,27000,2700,270,27,0.0,1.143,0.0,0.0,0.0,0.0
22433,27000583,2228,27000,2700,270,27,0.0,1.143,0.0,0.0,0.0,0.0
15809,27000611,7861,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.26
15818,27000611,8272,27000,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.292
14535,27002042,326,27002,2700,270,27,0.57,0.0,0.0,0.0,0.0,0.0
14536,27002042,364,27002,2700,270,27,0.37,0.0,0.0,0.0,0.0,0.0
14528,27002042,384,27002,2700,270,27,0.262,0.0,0.0,0.0,0.0,0.0
14529,27002042,390,27002,2700,270,27,0.312,0.0,0.0,0.0,0.0,0.0
14557,27002045,57,27002,2700,270,27,0.32,0.0,0.0,0.0,0.0,0.0
14563,27002045,290,27002,2700,270,27,0.542,0.0,0.0,0.0,0.0,0.0
15036,27002163,172,27002,2700,270,27,0.354,0.0,0.0,0.0,0.0,0.0
15043,27002163,2349,27002,2700,270,27,0.0,0.162,0.0,0.0,0.0,0.0
15039,27002163,3974,27002,2700,270,27,0.0,0.0,0.16,0.0,0.0,0.0
15044,27002163,6850,27002,2700,270,27,0.0,0.0,0.0,0.0,0.142,0.0
15045,27002163,7614,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.358
15041,27002163,7860,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.256
15084,27002164,3695,27002,2700,270,27,0.0,0.0,0.348,0.0,0.0,0.0
15063,27002165,54,27002,2700,270,27,0.314,0.0,0.0,0.0,0.0,0.0
15056,27002165,1209,27002,2700,270,27,0.19399999999999998,0.0,0.0,0.0,0.0,0.0
15060,27002165,1740,27002,2700,270,27,0.0,0.23199999999999998,0.0,0.0,0.0,0.0
15062,27002165,4472,27002,2700,270,27,0.0,0.0,0.0,0.19399999999999998,0.0,0.0
15054,27002165,5606,27002,2700,270,27,0.0,0.0,0.0,0.23,0.0,0.0
15061,27002165,6900,27002,2700,270,27,0.0,0.0,0.0,0.0,0.142,0.0
15064,27002165,7684,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.42
15092,27002166,56,27002,2700,270,27,0.494,0.0,0.0,0.0,0.0,0.0
15085,27002166,2710,27002,2700,270,27,0.0,0.204,0.0,0.0,0.0,0.0
15087,27002166,8064,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.21
15093,27002167,158,27002,2700,270,27,0.268,0.0,0.0,0.0,0.0,0.0
15100,27002167,3891,27002,2700,270,27,0.0,0.0,0.258,0.0,0.0,0.0
15097,27002167,3957,27002,2700,270,27,0.0,0.0,0.262,0.0,0.0,0.0
15095,27002167,4315,27002,2700,270,27,0.0,0.0,0.0,0.258,0.0,0.0
15096,27002167,4604,27002,2700,270,27,0.0,0.0,0.0,0.264,0.0,0.0
15101,27002167,5446,27002,2700,270,27,0.0,0.0,0.0,0.272,0.0,0.0
15099,27002167,5890,27002,2700,270,27,0.0,0.0,0.0,0.0,0.264,0.0
15098,27002167,5961,27002,2700,270,27,0.0,0.0,0.0,0.0,0.292,0.0
15090,27002167,6194,27002,2700,270,27,0.0,0.0,0.0,0.0,0.266,0.0
15102,27002167,6939,27002,2700,270,27,0.0,0.0,0.0,0.0,0.262,0.0
15094,27002167,7036,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.522
15104,27002167,7855,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.262
15113,27002169,170,27002,2700,270,27,0.452,0.0,0.0,0.0,0.0,0.0
15116,27002169,429,27002,2700,270,27,0.49,0.0,0.0,0.0,0.0,0.0
15143,27002169,1273,27002,2700,270,27,0.308,0.0,0.0,0.0,0.0,0.0
15135,27002169,2637,27002,2700,270,27,0.0,0.38,0.0,0.0,0.0,0.0
15127,27002169,2724,27002,2700,270,27,0.0,0.256,0.0,0.0,0.0,0.0
15141,27002169,3559,27002,2700,270,27,0.0,0.0,0.182,0.0,0.0,0.0
15150,27002169,4184,27002,2700,270,27,0.0,0.0,0.384,0.0,0.0,0.0
15112,27002169,4682,27002,2700,270,27,0.0,0.0,0.0,0.308,0.0,0.0
15115,27002169,4781,27002,2700,270,27,0.0,0.0,0.0,0.14,0.0,0.0
15142,27002169,6031,27002,2700,270,27,0.0,0.0,0.0,0.0,0.10400000000000001,0.0
15148,27002169,6081,27002,2700,270,27,0.0,0.0,0.0,0.0,0.23199999999999998,0.0
15144,27002169,6897,27002,2700,270,27,0.0,0.0,0.0,0.0,0.49200000000000005,0.0
15147,27002169,6898,27002,2700,270,27,0.0,0.0,0.0,0.0,0.266,0.0
15146,27002169,7615,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.29600000000000004
15161,27002173,733,27002,2700,270,27,0.276,0.0,0.0,0.0,0.0,0.0
15158,27002173,1270,27002,2700,270,27,0.36200000000000004,0.0,0.0,0.0,0.0,0.0
15162,27002173,4216,27002,2700,270,27,0.0,0.0,0.268,0.0,0.0,0.0
15169,27002173,4466,27002,2700,270,27,0.0,0.0,0.0,0.29,0.0,0.0
15159,27002173,4778,27002,2700,270,27,0.0,0.0,0.0,0.38799999999999996,0.0,0.0
15160,27002173,6145,27002,2700,270,27,0.0,0.0,0.0,0.0,0.198,0.0
15163,27002173,6940,27002,2700,270,27,0.0,0.0,0.0,0.0,0.242,0.0
15166,27002173,8078,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.08
15186,27002174,277,27002,2700,270,27,0.44,0.0,0.0,0.0,0.0,0.0
15191,27002174,289,27002,2700,270,27,0.66,0.0,0.0,0.0,0.0,0.0
15188,27002174,428,27002,2700,270,27,0.7979999999999999,0.0,0.0,0.0,0.0,0.0
15201,27002174,2496,27002,2700,270,27,0.0,0.424,0.0,0.0,0.0,0.0
15197,27002174,2901,27002,2700,270,27,0.0,0.0,0.23399999999999999,0.0,0.0,0.0
15184,27002174,2918,27002,2700,270,27,0.0,0.0,0.114,0.0,0.0,0.0
15185,27002174,3343,27002,2700,270,27,0.0,0.0,0.562,0.0,0.0,0.0
15174,27002174,4024,27002,2700,270,27,0.0,0.0,0.39399999999999996,0.0,0.0,0.0
15190,27002174,5073,27002,2700,270,27,0.0,0.0,0.0,0.51,0.0,0.0
15173,27002174,5296,27002,2700,270,27,0.0,0.0,0.0,0.64,0.0,0.0
15187,27002174,6119,27002,2700,270,27,0.0,0.0,0.0,0.0,0.27,0.0
15198,27002174,6300,27002,2700,270,27,0.0,0.0,0.0,0.0,0.358,0.0
15225,27002174,7154,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.314
15226,27002174,7186,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.314
15199,27002174,7260,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.344
15194,27002174,7659,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.51
15200,27002174,7775,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.494
15196,27002174,8086,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.424
15298,27002176,1628,27002,2700,270,27,0.0,0.212,0.0,0.0,0.0,0.0
15292,27002176,2808,27002,2700,270,27,0.0,0.13,0.0,0.0,0.0,0.0
15288,27002176,5336,27002,2700,270,27,0.0,0.0,0.0,0.24600000000000002,0.0,0.0
15299,27002176,5877,27002,2700,270,27,0.0,0.0,0.0,0.0,0.382,0.0
15308,27002176,5930,27002,2700,270,27,0.0,0.0,0.0,0.0,0.386,0.0
15300,27002176,7079,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.198
15297,27002176,7806,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.376
15463,27002177,177,27002,2700,270,27,0.36,0.0,0.0,0.0,0.0,0.0
15451,27002177,1076,27002,2700,270,27,0.142,0.0,0.0,0.0,0.0,0.0
15477,27002177,4652,27002,2700,270,27,0.0,0.0,0.0,0.172,0.0,0.0
15462,27002177,6034,27002,2700,270,27,0.0,0.0,0.0,0.0,0.138,0.0
15474,27002177,8016,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.11199999999999999
15465,27002177,8112,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.17600000000000002
15490,27002178,2027,27002,2700,270,27,0.0,0.29600000000000004,0.0,0.0,0.0,0.0
15493,27002182,1647,27002,2700,270,27,0.0,0.44799999999999995,0.0,0.0,0.0,0.0
15494,27002182,3017,27002,2700,270,27,0.0,0.0,0.228,0.0,0.0,0.0
15495,27002182,5715,27002,2700,270,27,0.0,0.0,0.0,0.354,0.0,0.0
15501,27002182,6083,27002,2700,270,27,0.0,0.0,0.0,0.0,0.322,0.0
15496,27002182,6246,27002,2700,270,27,0.0,0.0,0.0,0.0,0.26,0.0
15497,27002182,6952,27002,2700,270,27,0.0,0.0,0.0,0.0,0.43,0.0
15498,27002182,7432,27002,2700,270,27,0.0,0.0,0.0,0.0,0.0,0.214
15522,27002185,175,27002,2700,270,27,0.44,0.0,0.0,0.0,0.0,0.0
15521,27002185,2989,27002,2700,270,27,0.0,0.0,0.162,0.0,0.0,0.0
15511,27002186,433,27002,2700,270,27,0.3,0.0,0.0,0.0,0.0,0.0
