,0,1,2,3,4,5
22001006,0.0,0.0,25.888,18.978,0.0,2.056
22630002,0.0,0.0,0.682,0.0,0.0,0.0
22100002,0.0,0.0,0.44799999999999995,0.972,0.0,0.001
22900001,0.0,0.0,0.094,0.20400000000000001,0.0,0.0
25120034,0.0,0.0,5.0,5.0,0.0,0.0
27400052,0.0,0.0,0.1,0.0,0.0,0.05
22003000,0.0,0.0,0.414,0.0,0.0,0.0
23110185,0.0,0.0,3.0,0.0,0.0,0.0
22002240,0.0,0.0,0.002,6.667999999999999,18.561999999999998,2.043
27200170,0.0,0.0,0.01,214.0,0.0,6.9990000000000006
27000556,0.0,0.0,0.23600000000000002,0.474,0.28,0.0
23112035,0.0,0.0,2.0,0.0,0.0,0.0
22870021,0.0,0.0,0.054000000000000006,0.0,0.0,0.0
22870009,0.0,0.0,0.066,0.0,0.0,0.0
22171002,0.0,0.0,0.10800000000000001,0.256,0.614,0.258
22021008,0.0,0.0,1.682,0.894,0.0,0.0
22010003,0.0,0.0,0.8079999999999999,0.0,0.0,0.0
22713003,0.0,0.0,0.282,0.0,0.0,0.0
23110124,0.0,0.0,6.0,0.0,0.0,0.0
22870011,0.0,0.0,0.055999999999999994,0.0,0.0,0.0
22021002,0.0,0.0,1.368,3.168,0.0,0.0
27002437,0.0,0.0,292.0,0.0,0.0,0.0
22850004,0.0,0.0,0.374,1.54,0.0,0.0
22120055,0.0,0.0,0.627,0.09,0.0,0.0
22800001,0.0,0.0,1.3900000000000001,1.94,0.0,1.576
22500001,0.0,0.0,0.914,0.6920000000000001,0.0,0.9440000000000001
22004008,0.0,0.0,0.002,1.898,2.003,0.0
22501003,0.0,0.0,0.742,0.62,0.0,0.0
25405948,0.0,0.0,0.504,0.0,1.1219999999999999,1.59
27002164,0.0,0.0,0.348,0.0,0.0,0.0
22610000,0.0,0.0,0.67,0.0,0.0,0.6579999999999999
25101014,0.0,0.0,0.494,0.0,0.0,0.0
27000008,0.0,0.0,0.396,0.0,0.0,0.0
22821000,0.0,0.0,0.46799999999999997,0.486,0.0,0.0
27002554,0.0,0.0,0.17800000000000002,0.0,0.134,0.402
25121021,0.0,0.0,0.001,0.0,0.0,0.0
27400119,0.0,0.0,0.092,0.21800000000000003,0.1,0.0
27002438,0.0,0.0,214.0,124.0,0.0,0.0
27002495,0.0,0.0,0.648,0.0,0.0,0.0
23110144,0.0,0.0,0.002,0.003,0.002,0.008
22630010,0.0,0.0,0.166,1.424,5.0440000000000005,1.3980000000000001
27002590,0.0,0.0,0.001,0.0,0.002,0.0
22020006,0.0,0.0,18.252,60.218,26.830000000000002,6.050000000000001
25121001,0.0,0.0,1.5,4.5,0.0,0.0
22013007,0.0,0.0,1.1540000000000001,0.0,0.522,0.442
22851001,0.0,0.0,0.364,0.5640000000000001,0.0,0.17
27002436,0.0,0.0,0.958,0.402,1.2240000000000002,0.0
22040018,0.0,0.0,0.0,1.004,0.0,0.0
27002559,0.0,0.0,0.0,0.10400000000000001,0.0,0.10400000000000001
22021005,0.0,0.0,0.0,10.399999999999999,0.0,0.0
23110172,0.0,0.0,0.0,0.55,0.0,0.166
22610103,0.0,0.0,0.0,3.226,0.3,2.31
22021004,0.0,0.0,0.0,1.2819999999999998,0.0,0.0
22500092,0.0,0.0,0.0,0.001,0.0,0.0
23112002,0.0,0.0,0.0,0.48200000000000004,0.0,0.0
27002562,0.0,0.0,0.0,4.8,0.0,0.0
27000038,0.0,0.0,0.0,0.474,0.0,0.0
22111001,0.0,0.0,0.0,7.834,2.888,0.0
22820000,0.0,0.0,0.0,0.06,0.0,0.0
22671064,0.0,0.0,0.0,0.7979999999999999,0.0,0.79
22671073,0.0,0.0,0.0,0.005,0.0,0.0
22008009,0.0,0.0,0.0,1.6019999999999999,3.06,2.6500000000000004
22671056,0.0,0.0,0.0,0.36,0.278,0.0
22021276,0.0,0.0,0.0,12.514,0.63,0.0
27002563,0.0,0.0,0.0,4.0,0.0,0.0
22702003,0.0,0.0,0.0,2.5440000000000005,0.782,0.0
22621002,0.0,0.0,0.0,0.386,0.964,1.134
25112047,0.0,0.0,0.0,0.132,0.0,0.0
22035000,0.0,0.0,0.0,2.236,26.039000000000012,3.0599999999999996
22671076,0.0,0.0,0.0,0.43200000000000005,0.0,0.538
22030000,0.0,0.0,0.0,1.262,0.0,0.0
27300275,0.0,0.0,0.0,0.38,0.38,1.9
22030008,0.0,0.0,0.0,0.878,2.458,7.158
22005000,0.0,0.0,0.0,3.026,3.952,0.001
23110005,0.0,0.0,0.0,6.5,6.5,6.5
22700003,0.0,0.0,0.0,0.001,0.0,0.0
22040005,0.0,0.0,0.0,0.642,0.0,0.0
25111045,0.0,0.0,0.0,3.0,25.0,26.0
22860001,0.0,0.0,0.0,4.0,0.006999999999999999,0.0
27410007,0.0,0.0,0.0,1.0,0.0,11.0
22511001,0.0,0.0,0.0,392.0,0.0,0.0
22111024,0.0,0.0,0.0,0.298,0.364,0.0
27000577,0.0,0.0,0.0,0.28600000000000003,0.248,0.013999999999999999
22101002,0.0,0.0,0.0,0.516,0.54,0.0
22007022,0.0,0.0,0.0,0.434,0.0,0.978
27000034,0.0,0.0,0.0,0.254,0.0,0.522
27002574,0.0,0.0,0.0,4.0,0.0,0.0
23110186,0.0,0.0,0.0,2.0,3.0,1.0
23142046,0.0,0.0,0.0,0.0,23.0,0.0
22002239,0.0,0.0,0.0,0.0,14.144000000000002,11.856000000000002
22021016,0.0,0.0,0.0,0.0,2.252,0.0
22601002,0.0,0.0,0.0,0.0,3.708,0.0
27002558,0.0,0.0,0.0,0.0,5.406,0.5760000000000001
23112013,0.0,0.0,0.0,0.0,4.0,2.0
25112007,0.0,0.0,0.0,0.0,0.5920000000000001,0.0
22100021,0.0,0.0,0.0,0.0,0.41600000000000004,0.0
22170000,0.0,0.0,0.0,0.0,0.14400000000000002,0.0
27002576,0.0,0.0,0.0,0.0,0.38799999999999996,0.0
27002269,0.0,0.0,0.0,0.0,0.79,0.762
22034007,0.0,0.0,0.0,0.0,1.3780000000000001,0.0
22005001,0.0,0.0,0.0,0.0,0.474,0.0
25112014,0.0,0.0,0.0,0.0,0.282,0.0
22610004,0.0,0.0,0.0,0.0,0.914,0.9940000000000001
22000031,0.0,0.0,0.0,0.0,1.288,1.9380000000000002
27002575,0.0,0.0,0.0,0.0,0.48,0.0
27002572,0.0,0.0,0.0,0.0,0.52,0.0
27401706,0.0,0.0,0.0,0.0,1.45,0.0
22036007,0.0,0.0,0.0,0.0,0.642,0.0
27400059,0.0,0.0,0.0,0.0,2.0,0.0
22035007,0.0,0.0,0.0,0.0,1.858,0.0
22020002,0.0,0.0,0.0,0.0,99.99800000000002,0.0
22002006,0.0,0.0,0.0,0.0,1.188,0.0
27210006,0.0,0.0,0.0,0.0,1.574,2.361
22003002,0.0,0.0,0.0,0.0,0.484,2.554
22610003,0.0,0.0,0.0,0.0,0.284,0.0
22005006,0.0,0.0,0.0,0.0,1.876,1.46
22041001,0.0,0.0,0.0,0.0,0.696,0.0
22032012,0.0,0.0,0.0,0.0,0.006,0.008
22103009,0.0,0.0,0.0,0.0,1.216,0.0
22671077,0.0,0.0,0.0,0.0,0.9740000000000001,1.676
27002441,0.0,0.0,0.0,0.0,152.0,0.0
22103012,0.0,0.0,0.0,0.0,1.5519999999999998,0.0
22000014,0.0,0.0,0.0,0.0,0.618,0.49200000000000005
22002242,0.0,0.0,0.0,0.0,1.624,0.998
22001012,0.0,0.0,0.0,0.0,0.0,0.546
22042082,0.0,0.0,0.0,0.0,0.0,2.2880000000000003
27002187,0.0,0.0,0.0,0.0,0.0,0.8119999999999999
23113028,0.0,0.0,0.0,0.0,0.0,3.0
22671071,0.0,0.0,0.0,0.0,0.0,1.892
22671075,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
22030005,0.0,0.0,0.0,0.0,0.0,7.24
23113019,0.0,0.0,0.0,0.0,0.0,2.0
27002584,0.0,0.0,0.0,0.0,0.0,0.005
22171005,0.0,0.0,0.0,0.0,0.0,0.308
22030010,0.0,0.0,0.0,0.0,0.0,1.025
27002588,0.0,0.0,0.0,0.0,0.0,0.001
23141012,0.0,0.0,0.0,0.0,0.0,18.0
22622000,0.0,0.0,0.0,0.0,0.0,1.024
22034021,0.0,0.0,0.0,0.0,0.0,0.6659999999999999
22700000,0.0,0.0,0.0,0.0,0.0,0.45799999999999996
22671060,0.0,0.0,0.0,0.0,0.0,0.502
22007008,0.0,0.0,0.0,0.0,0.0,1.532
22034002,0.0,0.0,0.0,0.0,0.0,1.766
22103008,0.0,0.0,0.0,0.0,0.0,1.634
22851000,0.0,0.0,0.0,0.0,0.0,0.34199999999999997
22102012,0.0,0.0,0.0,0.0,0.0,0.79
22034001,0.0,0.0,0.0,0.0,0.0,3.136
23142001,0.0,0.0,0.0,0.0,0.0,0.12400000000000001
23112031,0.0,0.0,0.0,0.0,0.0,1.0
22035009,0.0,0.0,0.0,0.0,0.0,0.946
22002008,0.0,0.0,0.0,0.0,0.0,0.6779999999999999
22040157,0.0,0.0,0.0,0.0,0.0,2.814
22008022,0.0,0.0,0.0,0.0,0.0,0.166
22620012,0.0,0.0,0.0,0.0,0.0,0.826
22008007,0.0,0.0,0.0,0.0,0.0,0.126
23130073,0.0,0.0,0.0,0.0,0.0,1.0
27410004,0.0,0.0,0.0,0.0,0.0,396.0
27000611,0.0,0.0,0.0,0.0,0.0,0.552
22852000,0.0,0.0,0.0,0.0,0.0,0.506
22040158,0.0,0.0,0.0,0.0,0.0,0.45
27401707,0.0,0.0,0.0,0.0,0.0,0.888
23121054,0.0,0.0,0.0,0.0,0.0,1.0
27002190,0.0,0.0,0.0,0.0,0.0,0.29600000000000004
27002435,0.0,0.0,0.0,0.0,0.0,0.7120000000000001
22020004,0.0,0.0,0.0,0.0,0.0,2.21
22902014,0.0,0.0,0.0,0.0,0.0,0.32399999999999995
22000009,0.0,0.0,0.0,0.0,0.0,1.786
27002262,0.0,0.0,0.0,0.0,0.0,0.154
23132060,0.0,0.0,0.0,0.0,0.0,3.0
22671080,0.0,0.0,0.0,0.0,0.0,0.7959999999999999
22630007,0.0,0.0,0.0,0.0,0.0,0.43200000000000005
22622001,0.0,0.0,0.0,0.0,0.0,0.426
22172001,0.0,0.0,0.0,0.0,0.0,0.43799999999999994
22020003,0.0,0.0,0.0,0.0,0.0,1.9340000000000002
23110004,0.0,0.0,0.0,0.0,0.0,7.98
22671067,0.0,0.0,0.0,0.0,0.0,0.584
22501065,0.0,0.0,0.0,0.0,0.0,0.122
22671069,0.0,0.0,0.0,0.0,0.0,0.366
22000005,0.0,0.0,0.0,0.0,0.0,0.7040000000000001
